15.81707452,-1.283748315,20.49236442,-0.3932237478
-1.283748315,81838.55352,-5.15368016,19.16483219
20.49236442,-5.15368016,41.64622124,-4.316227494
-0.3932237478,19.16483219,-4.316227494,231.8676491
